time,gFx,gFy,gFz,TgF
33.883735322,0.0351,-0.0208,1.0219,1.023
33.889664514,0.0340,-0.0018,1.0272,1.028
33.914082745,0.0419,-0.0232,1.0287,1.030
33.915409822,0.0331,-0.0215,1.0339,1.035
33.917908822,0.0479,0.0059,1.0382,1.039
33.927793129,0.0407,-0.0107,1.0346,1.035
33.937986398,0.0459,0.0294,1.0273,1.029
33.94811836,0.0443,-0.0045,1.0170,1.018
33.959470091,0.0248,-0.0111,1.0150,1.015
33.967744975,0.0371,-0.0111,1.0192,1.020
33.978241014,0.0118,-0.0412,1.0125,1.013
33.987816706,0.0275,-0.0412,1.0172,1.018
33.999527321,0.0357,-0.0150,1.0261,1.027
34.011479668,0.0298,0.0097,1.0151,1.016
34.017816052,0.0489,0.0133,1.0167,1.018
34.027830014,0.0238,-0.0221,1.0114,1.012
34.03900336,0.0468,0.0023,1.0401,1.041
34.047830745,0.0390,-0.0325,1.0418,1.043
34.058212552,0.0337,-0.0062,1.0365,1.037
34.06794936,0.0424,-0.0072,1.0360,1.037
34.084309821,0.0319,-0.0024,1.0316,1.032
34.088714898,0.0473,0.0250,1.0170,1.018
34.105521706,0.0335,-0.0199,1.0170,1.018
34.107786783,0.0239,-0.0079,1.0125,1.013
34.117797706,0.0462,-0.0199,1.0454,1.047
34.128006552,0.0263,-0.0216,1.0406,1.041
34.137898898,0.0340,-0.0010,1.0202,1.021
34.147783514,0.0272,-0.0175,1.0166,1.017
34.157859668,0.0365,0.0281,1.0273,1.028
34.167833168,0.0428,-0.0035,1.0178,1.019
34.18241236,0.0346,-0.0066,1.0305,1.031
34.190979321,0.0412,-0.0099,1.0174,1.018
34.205710475,0.0222,-0.0368,1.0240,1.025
34.207783091,0.0341,0.0054,1.0313,1.032
34.217649475,0.0393,-0.0132,1.0222,1.023
34.22750186,0.0327,0.0139,1.0290,1.030
34.237701898,0.0534,0.0193,1.0326,1.034
34.247532629,0.0333,-0.0184,1.0252,1.026
34.257518552,0.0351,-0.0013,1.0151,1.016
34.267517591,0.0283,-0.0373,1.0118,1.013
34.277538167,0.0303,-0.0088,1.0276,1.028
34.287520398,0.0441,-0.0051,1.0136,1.015
34.297587975,0.0417,-0.0021,1.0355,1.036
34.308276244,0.0484,0.0316,1.0267,1.028
34.317866937,0.0390,-0.0133,1.0340,1.035
34.32818286,0.0305,-0.0022,1.0277,1.028
34.337877244,0.0370,-0.0217,1.0196,1.021
34.348145821,0.0250,-0.0291,1.0327,1.033
34.358694821,0.0250,-0.0291,1.0327,1.033
34.36828859,0.0410,0.0082,1.0362,1.037
34.378094129,0.0377,-0.0137,1.0323,1.033
34.388143975,0.0401,0.0232,1.0212,1.022
34.402016744,0.0580,0.0054,1.0393,1.041
34.436707167,0.0336,-0.0136,1.0299,1.031
34.438445475,0.0425,-0.0045,1.0265,1.027
34.439665629,0.0264,-0.0390,1.0417,1.043
34.441010013,0.0161,-0.0051,1.0152,1.015
34.448575167,0.0335,-0.0160,1.0205,1.021
34.459493167,0.0360,0.0075,1.0338,1.034
34.467988937,0.0489,0.0226,1.0265,1.028
34.477934629,0.0300,-0.0235,1.0150,1.016
34.488166129,0.0341,-0.0031,1.0177,1.018
34.49984909,0.0315,-0.0352,1.0096,1.011
34.528820821,0.0258,-0.0167,1.0181,1.019
34.530218475,0.0357,-0.0053,1.0161,1.017
34.531054821,0.0333,-0.0090,1.0284,1.029
34.537881244,0.0338,0.0227,1.0021,1.003
34.547818744,0.0318,-0.0156,1.0255,1.026
34.557962513,0.0233,-0.0098,1.0174,1.018
34.567933167,-0.0073,-0.0391,0.9425,0.943
34.578011283,-0.0078,-0.0439,0.9697,0.971
34.588210667,0.0354,0.0013,1.0246,1.025
34.60182909,0.0340,-0.0149,1.0288,1.029
34.637996783,0.0611,0.0351,1.0679,1.070
34.639187706,0.0572,0.0083,1.0395,1.041
34.640069475,0.0496,-0.0021,1.0763,1.077
34.641044398,0.0556,0.0057,1.0603,1.062
34.648988667,0.0401,-0.0277,1.0614,1.063
34.660441129,0.0397,0.0026,1.0466,1.047
34.667864475,0.0429,-0.0105,1.0359,1.037
34.677860744,0.0338,0.0087,1.0322,1.033
34.68807909,0.0529,0.0268,1.0349,1.037
34.702640629,0.0287,-0.0172,1.0190,1.020
34.737114744,0.0305,-0.0011,1.0128,1.013
34.738771552,0.0291,-0.0343,1.0078,1.009
34.741623744,0.0202,-0.0178,1.0214,1.022
34.742906629,0.0386,-0.0037,1.0177,1.018
34.748716821,0.0310,-0.0110,1.0164,1.017
34.759963859,0.0395,0.0281,1.0129,1.014
34.767968321,0.0365,-0.0155,1.0114,1.012
34.777938013,0.0283,-0.0054,1.0142,1.015
34.788275975,0.0368,-0.0154,1.0232,1.024
34.801075359,0.0246,-0.0304,1.0385,1.039
34.836743859,0.0397,0.0061,1.0418,1.043
34.838144706,0.0420,-0.0164,1.0383,1.039
34.838939513,0.0470,0.0236,1.0437,1.045
34.839603859,0.0544,0.0077,1.0282,1.030
34.848387052,0.0333,-0.0170,1.0271,1.028
34.859557513,0.0441,0.0006,1.0323,1.033
34.868076898,0.0280,-0.0388,1.0233,1.024
34.877905744,0.0258,-0.0023,1.0213,1.022
34.888228398,0.0387,-0.0103,1.0190,1.020
34.902786667,0.0305,0.0007,1.0233,1.024
34.938882205,0.0439,0.0248,1.0218,1.023
34.941146936,0.0282,-0.0252,1.0113,1.012
34.942528013,0.0269,-0.0015,1.0207,1.021
34.943534244,0.0277,-0.0298,1.0185,1.019
34.950082475,0.0258,-0.0210,1.0372,1.038
34.961568744,0.0440,0.0022,1.0354,1.036
34.968313475,0.0357,-0.0123,1.0219,1.023
34.978082052,0.0390,0.0287,1.0103,1.011
34.98792109,0.0388,-0.0116,1.0098,1.011
34.999532898,0.0249,-0.0125,1.0133,1.014
35.023534782,0.0375,-0.0122,1.0168,1.018
35.026094205,0.0175,-0.0373,1.0213,1.022
35.027742705,0.0175,-0.0373,1.0213,1.022
35.037770667,0.0221,-0.0009,1.0135,1.014
35.047667628,0.0318,-0.0173,1.0224,1.023
35.057719705,0.0349,0.0148,1.0283,1.029
35.067656167,0.0472,0.0086,1.0202,1.021
35.082152475,0.0298,-0.0199,1.0201,1.021
35.088146628,0.0393,-0.0031,1.0265,1.027
35.10980109,0.0270,-0.0374,1.0258,1.027
35.111210282,0.0280,-0.0076,1.0300,1.030
35.117884244,0.0437,-0.0068,1.0310,1.032
35.127971436,0.0336,-0.0017,1.0290,1.030
35.137786244,0.0462,0.0248,1.0262,1.028
35.148088013,0.0311,-0.0186,1.0156,1.016
35.15870959,0.0332,-0.0015,1.0238,1.024
35.168168705,0.0365,-0.0248,1.0203,1.021
35.186892436,0.0224,-0.0237,1.0316,1.032
35.189070321,0.0357,-0.0022,1.0300,1.031
35.224516898,0.0346,-0.0131,1.0268,1.027
35.225826013,0.0551,0.0343,1.0499,1.052
35.226656667,0.0495,-0.0029,1.0367,1.038
35.227906359,0.0319,-0.0100,1.0321,1.033
35.237869051,0.0364,-0.0144,1.0228,1.024
35.247916244,0.0067,-0.0419,0.9960,0.997
35.259045167,0.0215,-0.0016,1.0050,1.005
35.267840513,0.0310,-0.0148,1.0192,1.020
35.291582667,0.0331,0.0150,1.0265,1.027
35.294917628,0.0557,0.0149,1.0335,1.035
35.298275321,0.0340,-0.0166,1.0283,1.029
35.308523782,0.0404,0.0017,1.0284,1.029
35.318084705,0.0281,-0.0393,1.0246,1.026
35.329071397,0.0203,-0.0098,1.0266,1.027
35.33794959,0.0410,-0.0076,1.0294,1.030
35.347835205,0.0222,-0.0072,1.0072,1.007
35.357714282,0.0414,0.0265,1.0183,1.019
35.367750513,0.0308,-0.0199,1.0179,1.019
35.381008821,0.0297,0.0006,1.0272,1.028
35.387617244,0.0363,-0.0233,1.0180,1.019
35.397588513,0.0217,-0.0263,1.0294,1.030
35.407572128,0.0402,0.0029,1.0288,1.030
35.417633551,0.0294,-0.0156,1.0214,1.022
35.427580051,0.0434,0.0313,1.0406,1.042
35.43776659,0.0480,-0.0020,1.0280,1.029
35.447547436,0.0198,-0.0149,1.0140,1.014
35.457600128,0.0355,-0.0092,1.0266,1.027
35.468119744,0.0155,-0.0415,1.0180,1.019
35.487451167,0.0290,0.0016,1.0294,1.030
35.489085744,0.0391,-0.0149,1.0291,1.030
35.521372859,0.0285,0.0084,1.0284,1.029
35.522637782,0.0489,0.0164,1.0199,1.021
35.523423667,0.0282,-0.0235,1.0123,1.013
35.532941859,0.0395,0.0021,1.0263,1.027
35.53807709,0.0331,-0.0330,1.0288,1.030
35.54782909,0.0232,-0.0126,1.0201,1.020
35.557705628,0.0420,-0.0059,1.0188,1.020
35.567686628,0.0325,-0.0065,1.0208,1.021
35.582633205,0.0454,0.0311,1.0284,1.030
35.588120474,0.0376,-0.0147,1.0234,1.024
35.607310936,0.0370,-0.0031,1.0376,1.038
35.608692474,0.0440,-0.0170,1.0316,1.033
35.617918243,0.0271,-0.0270,1.0362,1.037
35.62806382,0.0385,0.0049,1.0360,1.037
35.637839551,0.0341,-0.0139,1.0280,1.029
35.647840359,0.0388,0.0235,1.0280,1.029
35.658341436,0.0504,0.0010,1.0291,1.030
35.668115359,0.0286,-0.0136,1.0257,1.026
35.688270243,0.0355,-0.0065,1.0230,1.024
35.689897628,0.0241,-0.0390,1.0232,1.024
35.716514282,0.0385,0.0013,1.0389,1.040
35.717962936,0.0385,-0.0044,1.0497,1.050
35.718798743,0.0464,-0.0044,1.0497,1.051
35.728478128,0.0376,0.0137,1.0373,1.038
35.737998782,0.0509,0.0230,1.0254,1.027
35.74791882,0.0310,-0.0172,1.0183,1.019
35.758230666,0.0366,0.0002,1.0213,1.022
35.768106974,0.0330,-0.0308,1.0251,1.026
35.789036166,0.0241,-0.0132,1.0300,1.030
35.790842859,0.0386,-0.0056,1.0260,1.027
35.820781782,0.0343,-0.0087,1.0181,1.019
35.821975051,0.0467,0.0305,1.0177,1.019
35.822747628,0.0375,-0.0128,1.0207,1.021
35.83219732,0.0307,-0.0028,1.0199,1.020
35.838000859,0.0362,-0.0177,1.0184,1.019
35.847934128,0.0275,-0.0296,1.0274,1.028
35.857730051,0.0436,0.0073,1.0372,1.038
35.867632589,0.0395,-0.0154,1.0323,1.033
35.883665897,0.0376,0.0219,1.0288,1.030
35.887841974,0.0458,0.0029,1.0309,1.032
35.906482936,0.0253,-0.0140,1.0333,1.034
35.908238666,0.0397,0.0004,1.0334,1.034
35.917765089,0.0241,-0.0375,1.0313,1.032
35.929075474,0.0281,-0.0010,1.0252,1.026
35.937822782,0.0413,-0.0112,1.0289,1.030
35.947811128,0.0169,-0.0011,1.0036,1.004
35.957657243,0.0401,0.0214,1.0106,1.012
35.968318512,0.0266,-0.0243,1.0083,1.009
35.983247205,0.0313,-0.0020,1.0216,1.022
35.98765082,0.0365,-0.0316,1.0279,1.029
36.003057705,0.0270,-0.0177,1.0368,1.037
36.007489935,0.0453,0.0010,1.0326,1.034
36.017532282,0.0342,-0.0109,1.0279,1.029
36.028073743,0.0490,0.0324,1.0245,1.026
36.037603666,0.0440,-0.0100,1.0168,1.018
36.04763532,0.0458,-0.0005,1.0442,1.045
36.057550397,0.0464,-0.0129,1.0295,1.031
36.067626128,0.0248,-0.0342,1.0287,1.030
36.082931205,0.0309,0.0044,1.0296,1.030
36.08751932,0.0342,-0.0160,1.0280,1.029
36.099209474,0.0357,0.0181,1.0288,1.030
36.107561358,0.0491,0.0075,1.0279,1.029
36.117525512,0.0293,-0.0176,1.0249,1.025
36.128638666,0.0390,-0.0037,1.0180,1.019
36.137487474,0.0279,-0.0384,1.0201,1.021
36.14744932,-0.0103,-0.0217,0.9544,0.955
36.157722589,0.0187,-0.0194,0.9778,0.978
36.167523397,0.0209,-0.0038,1.0042,1.004
36.184600974,0.0408,0.0232,1.0195,1.021
36.188383051,0.0310,-0.0215,1.0185,1.019
36.214857128,0.0261,-0.0059,1.0129,1.013
36.21644982,0.0330,-0.0302,1.0236,1.025
36.217891628,0.0199,-0.0230,1.0233,1.024
36.230332743,0.0395,-0.0021,1.0244,1.025
36.23777882,0.0364,-0.0121,1.0244,1.025
36.247954705,0.0483,0.0322,1.0327,1.034
36.257893281,0.0469,-0.0056,1.0194,1.020
36.268045858,0.0277,-0.0081,1.0179,1.018
36.290130397,0.0410,-0.0114,1.0228,1.024
36.291778204,0.0266,-0.0331,1.0338,1.035
36.321896551,0.0366,0.0048,1.0322,1.033
36.323160743,0.0340,-0.0164,1.0261,1.027
36.32399882,0.0333,0.0176,1.0329,1.034
36.328160358,0.0474,0.0101,1.0238,1.025
36.338121358,0.0233,-0.0210,1.0120,1.013
36.347924128,0.0279,-0.0048,1.0072,1.008
36.358013397,0.0226,-0.0398,1.0183,1.019
36.36785882,0.0261,-0.0061,1.0260,1.026
36.378365012,0.0447,-0.0073,1.0288,1.030
36.391702974,0.0368,0.0007,1.0307,1.031
36.418844743,0.0536,0.0300,1.0261,1.028
36.420317358,0.0536,0.0300,1.0261,1.028
36.421345743,0.0365,-0.0191,1.0212,1.022
36.429035858,0.0377,-0.0002,1.0271,1.028
36.438225089,0.0418,-0.0248,1.0276,1.029
36.448084166,0.0272,-0.0236,1.0310,1.032
36.458002512,0.0439,0.0045,1.0340,1.035
36.46779682,0.0331,-0.0136,1.0283,1.029
36.478011897,0.0397,0.0297,1.0246,1.026
36.490548474,0.0396,-0.0043,1.0173,1.018
36.512650935,0.0291,-0.0110,1.0246,1.025
36.513582589,0.0381,-0.0092,1.0195,1.020
36.517558897,0.0200,-0.0364,1.0304,1.031
36.527648435,0.0309,0.0039,1.0300,1.030
36.53769682,0.0344,-0.0148,1.0229,1.024
36.547830243,0.0336,0.0126,1.0282,1.029
36.557854166,0.0524,0.0164,1.0288,1.030
36.56756705,0.0303,-0.0181,1.0254,1.026
36.577654358,0.0384,0.0015,1.0287,1.029
36.587681512,0.0292,-0.0366,1.0233,1.024
36.601401973,0.0232,-0.0103,1.0304,1.031
36.607716589,0.0412,-0.0045,1.0266,1.027
36.617954397,0.0307,-0.0056,1.0233,1.024
36.627986666,0.0456,0.0287,1.0245,1.026
36.637885473,0.0377,-0.0165,1.0214,1.022
36.647831089,0.0225,-0.0064,1.0126,1.013
36.658180666,0.0280,-0.0239,1.0122,1.013
36.66816355,0.0142,-0.0299,1.0184,1.019
36.678163166,0.0359,0.0029,1.0240,1.025
36.692460396,0.0290,-0.0156,1.0183,1.019
36.719396127,0.0362,0.0226,1.0170,1.018
36.720736204,0.0426,-0.0044,1.0145,1.015
36.721504666,0.0456,-0.0011,1.0467,1.048
36.728080089,0.0702,0.0075,1.0674,1.070
36.737763743,0.0462,-0.0268,1.0673,1.069
36.747881089,0.0160,-0.0042,1.0076,1.008
36.75787332,0.0258,-0.0181,1.0131,1.014
36.767833973,0.0186,0.0051,1.0122,1.012
36.778212666,0.0435,0.0149,1.0144,1.015
36.792994166,0.0288,-0.0217,1.0164,1.017
36.819668858,0.0362,0.0010,1.0156,1.016
36.821036973,0.0353,-0.0333,1.0208,1.022
36.821783281,0.0249,-0.0101,1.0229,1.023
36.827939666,0.0374,-0.0040,1.0238,1.024
36.837752396,0.0246,-0.0090,1.0173,1.018
36.847897473,0.0341,0.0246,1.0012,1.002
36.857788589,0.0329,-0.0199,1.0083,1.009
36.867823858,0.0259,-0.0057,1.0172,1.018
36.878051012,0.0346,-0.0209,1.0256,1.026
36.887853127,0.0236,-0.0281,1.0385,1.039
36.90807155,0.0403,0.0061,1.0426,1.043
36.909563627,0.0318,-0.0198,1.0246,1.025
36.918935435,0.0403,0.0237,1.0261,1.027
36.928068473,0.0426,-0.0026,1.0163,1.017
36.937846935,0.0243,-0.0161,1.0228,1.023
36.948046781,0.0469,-0.0015,1.0393,1.040
36.957867242,0.0316,-0.0373,1.0445,1.046
36.967949473,0.0297,0.0017,1.0317,1.032
36.978311281,0.0358,-0.0123,1.0216,1.022
36.992267589,0.0287,0.0070,1.0218,1.022
37.025874396,0.0519,0.0242,1.0235,1.025
37.027045204,0.0375,-0.0183,1.0293,1.030
37.028211012,0.0391,0.0026,1.0294,1.030
37.029136627,0.0331,-0.0343,1.0178,1.019
37.038003589,0.0303,-0.0133,1.0349,1.035
37.048718281,0.0362,-0.0051,1.0134,1.014
37.057796319,0.0300,-0.0107,1.0235,1.024
37.067875704,0.0441,0.0308,1.0211,1.022
37.077549473,0.0441,0.0308,1.0211,1.022
37.087608127,0.0338,-0.0173,1.0119,1.013
37.103103473,0.0270,-0.0065,1.0214,1.022
37.107685281,0.0408,-0.0154,1.0285,1.029
37.117719281,0.0216,-0.0327,1.0271,1.028
37.12783405,0.0358,0.0055,1.0310,1.032
37.137690896,0.0293,-0.0186,1.0163,1.017
37.147919935,0.0281,0.0169,1.0212,1.022
37.157842127,0.0396,0.0015,1.0109,1.012
37.167533858,0.0217,-0.0198,1.0112,1.012
37.177565281,0.0355,-0.0059,1.0183,1.019
37.18783255,0.0264,-0.0381,1.0251,1.026
37.206205935,0.0202,-0.0051,1.0172,1.017
37.207953435,0.0376,-0.0117,1.0230,1.024
37.218047165,0.0329,0.0055,1.0302,1.031
37.228011627,0.0558,0.0288,1.0351,1.037
37.237887511,0.0441,-0.0129,1.0404,1.041
37.248790319,0.0373,0.0013,1.0357,1.036
37.257918204,0.0327,-0.0316,1.0203,1.021
37.267823511,0.0210,-0.0208,1.0225,1.023
37.277969396,0.0526,0.0020,1.0477,1.049
37.288324588,0.0421,-0.0083,1.0334,1.034
37.312162011,0.0487,0.0310,1.0236,1.025
37.313942935,0.0434,-0.0116,1.0167,1.018
37.323090858,0.0241,-0.0101,1.0122,1.012
37.327989896,0.0379,-0.0137,1.0197,1.021
37.337712819,0.0259,-0.0302,1.0345,1.035
37.348970281,0.0351,0.0054,1.0366,1.037
37.357888819,0.0352,-0.0150,1.0373,1.038
37.367955781,0.0348,0.0187,1.0329,1.034
37.377946473,0.0446,0.0051,1.0254,1.026
37.393189742,0.0272,-0.0192,1.0255,1.026
37.42379255,0.0384,-0.0004,1.0337,1.034
37.425308742,0.0214,-0.0408,1.0199,1.021
37.426295204,0.0257,-0.0027,1.0312,1.032
37.428032704,0.0347,-0.0127,1.0156,1.016
37.438091242,0.0268,0.0001,1.0195,1.020
37.449502973,0.0588,0.0341,1.0403,1.042
37.458011088,0.0419,-0.0136,1.0365,1.037
37.468059242,0.0371,0.0039,1.0311,1.032
37.478064857,0.0382,-0.0257,1.0284,1.029
37.493095204,0.0265,-0.0173,1.0398,1.040
37.519959319,0.0439,0.0024,1.0394,1.040
37.521251973,0.0329,-0.0133,1.0291,1.030
37.522001742,0.0364,0.0292,1.0152,1.016
37.52799705,0.0319,-0.0115,0.9986,0.999
37.538085357,0.0298,-0.0073,1.0301,1.031
37.54953278,0.0363,-0.0137,1.0083,1.009
37.557973896,0.0161,-0.0398,1.0150,1.016
37.568156627,0.0327,0.0048,1.0295,1.030
37.578226934,0.0359,-0.0145,1.0258,1.027
37.59376328,0.0224,0.0104,1.0122,1.012
37.598242011,0.0368,0.0053,0.9988,1.000
37.625889127,0.0182,-0.0257,1.0015,1.002
37.627893973,0.0364,-0.0007,1.0214,1.022
37.629075127,0.0357,-0.0325,1.0403,1.041
37.63811805,0.0277,-0.0064,1.0312,1.032
37.648111319,0.0388,-0.0086,1.0197,1.021
37.658108011,0.0296,-0.0020,1.0246,1.025
37.66813178,0.0545,0.0297,1.0371,1.039
37.677919127,0.0475,-0.0118,1.0465,1.048
37.693778165,0.0376,-0.0118,1.0372,1.038
37.717376434,0.0418,-0.0226,1.0307,1.032
37.719213242,0.0442,0.0033,1.0376,1.039
37.728076203,0.0303,-0.0142,1.0276,1.028
37.737587396,0.0395,0.0287,1.0269,1.028
37.747726203,0.0395,-0.0012,1.0328,1.034
37.757566434,0.0534,-0.0012,1.0328,1.034
37.767524665,0.0209,-0.0123,1.0116,1.012
37.777484588,0.0324,-0.0116,1.0141,1.015
37.787591588,0.0213,-0.0369,1.0232,1.024
37.797614242,0.0272,0.0010,1.0214,1.022
37.807658703,0.0429,-0.0118,1.0341,1.035
37.817588242,0.0375,0.0155,1.0339,1.035
37.827552165,0.0509,0.0150,1.0276,1.029
37.837580588,0.0266,-0.0184,1.0284,1.029
37.847843396,0.0403,0.0029,1.0345,1.035
37.857560819,0.0381,-0.0318,1.0412,1.042
37.868677896,0.0303,-0.0064,1.0315,1.032
37.878108665,0.0453,-0.0044,1.0313,1.032
37.888141896,0.0369,-0.0029,1.0315,1.032
37.898210588,0.0546,0.0309,1.0352,1.037
37.912289473,0.0436,-0.0173,1.0289,1.030
37.947893511,0.0337,-0.0032,1.0254,1.026
37.950974242,0.0325,-0.0253,1.0140,1.015
37.951845434,0.0172,-0.0290,1.0205,1.021
37.952572742,0.0380,0.0023,1.0299,1.031
37.957962165,0.0346,-0.0133,1.0363,1.037
37.96811178,0.0457,0.0305,1.0382,1.040
37.97805678,0.0470,-0.0027,1.0234,1.024
37.991632934,0.0281,-0.0109,1.0279,1.028
37.998068242,0.0407,-0.0049,1.0228,1.024
38.017697242,0.0287,-0.0360,1.0349,1.036
38.018965319,0.0337,0.0024,1.0334,1.034
38.027841742,0.0391,-0.0131,1.0327,1.034
38.037926511,0.0324,0.0109,1.0313,1.032
38.048192819,0.0541,0.0203,1.0327,1.034
38.058204049,0.0264,-0.0233,1.0199,1.020
38.068637049,0.0379,0.0022,1.0255,1.026
38.078030011,0.0376,-0.0320,1.0319,1.033
38.087973703,0.0326,-0.0097,1.0414,1.042
38.098125049,0.0408,-0.0038,1.0230,1.024
38.10836428,0.0304,-0.0082,1.0229,1.023
38.133361742,0.0423,0.0275,1.0232,1.024
38.135177242,0.0397,-0.0170,1.0269,1.028
38.137945934,0.0309,-0.0042,1.0300,1.030
38.147820049,0.0475,-0.0134,1.0416,1.043
38.157724857,0.0247,-0.0276,1.0315,1.032
38.167800972,0.0351,0.0070,1.0328,1.033
38.177870242,0.0337,-0.0122,1.0274,1.028
38.189699049,0.0381,0.0232,1.0279,1.029
38.197896395,0.0507,0.0055,1.0211,1.022
38.208086588,0.0294,-0.0118,1.0234,1.024
38.219648242,0.0415,-0.0007,1.0332,1.034
38.228121972,0.0248,-0.0374,1.0291,1.030
38.237898395,0.0257,-0.0018,1.0287,1.029
38.248143472,0.0421,-0.0106,1.0298,1.031
38.258074318,0.0346,0.0097,1.0304,1.031
38.269292203,0.0548,0.0263,1.0311,1.033
38.27823678,0.0358,-0.0156,1.0300,1.031
38.28822578,0.0402,0.0011,1.0307,1.032
38.298184703,0.0371,-0.0277,1.0295,1.031
38.31234378,0.0287,-0.0118,1.0383,1.039
38.344374318,0.0536,0.0051,1.0544,1.056
38.345885203,0.0489,-0.0015,1.0544,1.056
38.347753549,0.0608,0.0359,1.0537,1.056
38.348779549,0.0465,-0.0122,1.0252,1.026
38.357919395,0.0300,-0.0049,1.0244,1.025
38.368801665,0.0393,-0.0173,1.0224,1.023
38.377947241,0.0206,-0.0308,1.0218,1.022
38.387997126,0.0330,0.0029,1.0272,1.028
38.398001203,0.0344,-0.0155,1.0294,1.030
38.410419395,0.0362,0.0204,1.0324,1.033
38.439429818,0.0453,0.0007,1.0197,1.021
38.440796741,0.0255,-0.0151,1.0213,1.022
38.441633549,0.0255,-0.0151,1.0213,1.022
38.447893395,0.0382,-0.0018,1.0285,1.029
38.458134318,0.0281,-0.0366,1.0319,1.033
38.469189049,0.0344,0.0021,1.0382,1.039
38.478031857,0.0410,-0.0103,1.0262,1.027
38.488034318,0.0325,0.0037,1.0279,1.028
38.498070818,0.0486,0.0254,1.0257,1.027
38.510379087,0.0275,-0.0250,1.0065,1.007
38.540998011,0.0336,-0.0034,1.0163,1.017
38.542355741,0.0342,-0.0297,1.0240,1.025
38.543326587,0.0303,-0.0182,1.0255,1.026
38.547932549,0.0448,0.0029,1.0273,1.028
38.557964011,0.0351,-0.0121,1.0188,1.019
38.569207164,0.0572,0.0360,1.0409,1.043
38.578028587,0.0522,-0.0046,1.0348,1.036
38.588209818,0.0343,-0.0076,1.0359,1.036
38.598274934,0.0429,-0.0114,1.0305,1.031
38.612898549,0.0239,-0.0332,1.0370,1.038
38.639444626,0.0391,0.0068,1.0376,1.038
38.64090728,0.0374,-0.0145,1.0291,1.030
38.641652818,0.0320,0.0169,1.0315,1.032
38.647900434,0.0486,0.0097,1.0254,1.027
38.657810972,0.0297,-0.0181,1.0321,1.033
38.669862741,0.0374,-0.0022,1.0272,1.028
38.67793051,0.0307,-0.0368,1.0312,1.032
38.687810972,0.0250,-0.0038,1.0313,1.032
38.697893587,0.0419,-0.0072,1.0261,1.027
38.71310278,0.0279,-0.0017,1.0261,1.026
38.71822128,0.0448,0.0233,1.0261,1.027
38.740635741,0.0340,-0.0209,1.0251,1.026
38.741845087,0.0344,-0.0018,1.0269,1.028
38.747849357,0.0408,-0.0264,1.0266,1.028
38.757889664,0.0258,-0.0211,1.0283,1.029
38.76784528,0.0388,0.0022,1.0322,1.033
38.777874818,0.0307,-0.0122,1.0258,1.026
38.793876357,0.0404,0.0281,1.0295,1.031
38.79794478,0.0479,-0.0059,1.0279,1.029
38.813331664,0.0335,-0.0088,1.0301,1.031
38.818047703,0.0406,-0.0120,1.0244,1.025
38.827767933,0.0204,-0.0364,1.0201,1.021
38.837703126,0.0329,0.0045,1.0317,1.032
38.847574741,0.0230,-0.0215,1.0001,1.001
38.857620087,0.0265,0.0105,1.0101,1.010
38.869627318,0.0440,0.0083,1.0180,1.019
38.877684356,0.0258,-0.0206,1.0199,1.020
38.888174433,0.0413,-0.0206,1.0276,1.029
38.897532895,0.0299,-0.0380,1.0245,1.026
38.909305395,0.0255,-0.0059,1.0282,1.028
38.920107164,0.0357,-0.0065,1.0306,1.031
38.927754433,0.0276,-0.0011,1.0302,1.031
38.938576818,0.0398,0.0264,1.0169,1.018
38.947736049,0.0202,-0.0254,0.9980,0.999
38.957610779,0.0239,-0.0067,1.0118,1.012
38.967853395,0.0300,-0.0280,1.0194,1.020
38.977749049,0.0236,-0.0261,1.0332,1.034
38.991915587,0.0370,0.0018,1.0211,1.022
38.997730587,0.0226,-0.0221,0.9958,0.996
39.017681203,0.0287,0.0197,0.9896,0.990
39.022404779,0.0435,-0.0048,1.0081,1.009
39.037609126,0.0408,-0.0081,1.0202,1.021
39.047598549,0.0315,-0.0336,1.0410,1.042
39.057491972,0.0349,0.0057,1.0400,1.041
39.067498356,0.0330,-0.0155,1.0326,1.033
39.07746551,0.0314,0.0118,1.0323,1.033
39.090155702,0.0525,0.0144,1.0216,1.023
39.097565049,0.0342,-0.0239,1.0241,1.025
39.107494741,0.0452,-0.0012,1.0221,1.023
39.117582049,0.0452,-0.0012,1.0221,1.023
39.127501549,0.0366,-0.0370,1.0207,1.022
39.138180279,0.0451,-0.0054,1.0196,1.021
39.147533049,0.0451,-0.0054,1.0196,1.021
39.157591318,0.0307,-0.0037,1.0321,1.033
39.16752551,0.0429,0.0292,1.0243,1.026
39.177560241,0.0321,-0.0191,1.0120,1.013
39.190689279,0.0280,-0.0046,1.0268,1.027
39.197522549,0.0428,-0.0193,1.0334,1.034
39.207584125,0.0222,-0.0313,1.0222,1.023
39.217600856,0.0393,0.0028,1.0324,1.033
39.235854549,0.0429,0.0275,1.0218,1.023
39.236707741,0.0429,0.0275,1.0218,1.023
39.247596818,0.0462,0.0006,1.0174,1.018
39.257438818,0.0246,-0.0147,1.0135,1.014
39.267586664,0.0366,-0.0056,1.0261,1.027
39.277541318,0.0250,-0.0370,1.0266,1.028
